K,d,repeat,seed,acc,rs_z_a,kla_z_l,kla_a_l,scale,learning_rate,weight_decay,dropout,job_dir,repeat_result_dir
4,16,4,12349,64.697196960449,0.188196724979,0.044335699456,0.213688079317,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,16,5,12350,61.004428863525,0.190327768172,0.043859472591,0.213688079317,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,16,6,12351,64.254066467285,0.187040015273,0.039432491840,0.213688079317,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,16,7,12352,61.447559356689,0.192146746974,0.046391032101,0.213688079317,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,16,8,12353,58.936481475830,0.189253162362,0.041393801830,0.213688079317,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,16,9,12354,66.174301147461,0.184912596769,0.036176044649,0.213688079317,64,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=16/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,0,12345,72.525848388672,0.264446576794,0.061142544373,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,1,12346,69.423927307129,0.263335187032,0.053908493856,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,2,12347,70.162483215332,0.266173282756,0.056833374295,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,3,12348,76.661743164062,0.267801832436,0.063334548428,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,4,12349,70.605613708496,0.258638593629,0.049540933646,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,5,12350,69.719352722168,0.262604129182,0.053120337584,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,6,12351,75.036926269531,0.260161222522,0.050046975929,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,7,12352,74.446083068848,0.264610531744,0.053774800312,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,8,12353,70.901031494141,0.264348393067,0.054660524249,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,32,9,12354,74.298377990723,0.269674726837,0.060771618560,0.213688079317,16,0.01,0.001,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=16/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
4,64,0,12345,81.093055725098,0.357417046136,0.070698705137,0.213688079317,64,0.01,0.01,0.25,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=4.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
