source,source_manifest,source_job_dir,backbone,dataset,x_eps,x_index,line_label,pipeline,smoother,feature_dim,candidate_id,x_steps,learning_rate,weight_decay,dropout,tao2,test_acc_mean,test_acc_ci_low,test_acc_ci_high,test_acc_std,test_acc_min,test_acc_max,val_acc_mean,val_acc_ci_low,val_acc_ci_high,n,actual_verify_rank,ci_method,point_id,bootstrap_key,bootstrap_val_key
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=6/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,6.0,7,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,61,2,0.0001,0,0.25,none,46.44139556884765,45.31613154411316,47.481654739379884,1.850236494770363,44.29778289794922,49.894405364990234,47.04857482910156,45.596357336044306,48.56428260803223,10,5,bootstrap_95pct,f6_c940913ff7a3ac6a,test|figure1_heter|gat|flickr|figure3_pipeline2|6.0,val|figure1_heter|gat|flickr|figure3_pipeline2|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=8/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,8.0,8,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,61,2,0.0001,0,0.25,none,46.810983657836914,45.39057655334473,48.38450585365295,2.6056919657428703,43.400211334228516,50.95037078857422,47.645196533203126,46.4358505153656,48.74881437301636,10,1,bootstrap_95pct,f6_40bd7e28d57fd05c,test|figure1_heter|gat|flickr|figure3_pipeline2|8.0,val|figure1_heter|gat|flickr|figure3_pipeline2|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=gat/use_nfr=false,gat,flickr,10.0,9,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,67,2,0.0001,0.001,0.25,none,47.998945236206055,46.631337347030644,49.50382956504822,2.350226664889175,43.875396728515625,51.68954849243164,48.65892448425293,47.18572003364563,50.19152725219726,10,2,bootstrap_95pct,f6_36891a3960137fb9,test|figure1_heter|gat|flickr|figure3_pipeline2|10.0,val|figure1_heter|gat|flickr|figure3_pipeline2|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.001/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,0.001,0,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,106,0,0.001,0.01,0.25,0.1,18.426611328125,17.629225153923034,19.2451171875,1.3275619736525994,16.578670501708984,20.749736785888672,19.16050796508789,18.400080103874206,19.926215558052064,10,4,bootstrap_95pct,f6_44500a480ea56382,test|figure1_heter|gat|flickr|figure3_pipeline3|0.001,val|figure1_heter|gat|flickr|figure3_pipeline3|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.01/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,0.01,1,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,1055,32,0.0001,0.001,0.25,0.9,27.02217617034912,22.929910650253294,30.628432292938232,6.458000529293355,13.146780014038086,37.01161575317383,26.995777130126953,23.157208042144774,30.6021661901474,10,3,bootstrap_95pct,f6_8d6e84ba6f98b97b,test|figure1_heter|gat|flickr|figure3_pipeline3|0.01,val|figure1_heter|gat|flickr|figure3_pipeline3|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.1/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,0.1,2,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,650,8,0.001,0.01,0.25,0.9,43.991553115844724,42.86655309677124,45.02653272628785,1.8935227769208849,40.81309509277344,46.620906829833984,44.75712852478027,43.49524878501892,45.755413074493404,10,5,bootstrap_95pct,f6_f315a97ded398cac,test|figure1_heter|gat|flickr|figure3_pipeline3|0.1,val|figure1_heter|gat|flickr|figure3_pipeline3|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=1/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,1.0,3,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,655,8,0.001,0.01,0.5,0.9,49.06019134521485,47.497096614837645,50.723602294921875,2.7597807550440665,45.08975601196289,53.27349853515625,49.97888259887695,48.46858597755432,51.39440500259399,10,5,bootstrap_95pct,f6_824c21d50e5a55c7,test|figure1_heter|gat|flickr|figure3_pipeline3|1.0,val|figure1_heter|gat|flickr|figure3_pipeline3|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=2/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,2.0,4,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,590,8,0.01,0.01,0.25,0.9,48.86483726501465,47.18479457855224,50.56533928871155,2.8643589485542735,43.5586051940918,53.5374870300293,49.42450065612793,47.956443777084345,50.94020770072937,10,4,bootstrap_95pct,f6_283e60e857068ef3,test|figure1_heter|gat|flickr|figure3_pipeline3|2.0,val|figure1_heter|gat|flickr|figure3_pipeline3|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=3/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,3.0,5,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,410,4,0.01,0.01,0.25,0.9,48.45301055908203,46.890180587768555,50.06375504493713,2.702536433528922,44.825767517089844,52.903907775878906,49.107709884643555,47.62896154403687,50.543955640792845,10,1,bootstrap_95pct,f6_cf3dafe5341872b0,test|figure1_heter|gat|flickr|figure3_pipeline3|3.0,val|figure1_heter|gat|flickr|figure3_pipeline3|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=4/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,4.0,6,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,529,4,0.0001,0.01,0.25,0.7,48.225978469848634,46.4775622844696,50.06943209648132,2.9717727874273243,44.56177520751953,53.27349853515625,49.38754158020019,47.97782667160034,50.90879367828369,10,2,bootstrap_95pct,f6_47aced2786c69311,test|figure1_heter|gat|flickr|figure3_pipeline3|4.0,val|figure1_heter|gat|flickr|figure3_pipeline3|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=6/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,6.0,7,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,499,4,0.0001,0.0001,0.25,0.7,47.9567066192627,45.892028408050535,50.05887112617492,3.579835696443205,42.925025939941406,54.27666473388672,49.22914695739746,47.21647484779358,51.146518001556394,10,1,bootstrap_95pct,f6_07a07aa3ac610c85,test|figure1_heter|gat|flickr|figure3_pipeline3|6.0,val|figure1_heter|gat|flickr|figure3_pipeline3|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=8/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,8.0,8,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,470,4,0.001,0.01,0.25,0.9,47.69271469116211,45.77072372436523,49.96317442893982,3.69026698487843,42.50263977050781,53.379093170166016,48.69060363769531,46.76320188522339,50.819299716949466,10,3,bootstrap_95pct,f6_cb7b9da297a50c61,test|figure1_heter|gat|flickr|figure3_pipeline3|8.0,val|figure1_heter|gat|flickr|figure3_pipeline3|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline3.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,10.0,9,$\mathsf{UPGNet\text{-}MBM}$,figure3_pipeline3,hoa,,469,4,0.001,0.01,0.25,0.7,47.68215560913086,46.2247898387909,49.21343881607056,2.54766096518433,44.03379440307617,52.63991928100586,48.30517654418945,47.03220973968506,49.66235847473144,10,5,bootstrap_95pct,f6_4deb715f26223972,test|figure1_heter|gat|flickr|figure3_pipeline3|10.0,val|figure1_heter|gat|flickr|figure3_pipeline3|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=0.001/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,0.001,0,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,108,0,0.001,0.01,0.25,0.5,18.447730445861815,17.776795935630798,19.17119942188263,1.2132638842727355,16.78986358642578,20.85533332824707,19.076029968261718,18.241288723945615,19.894403648376464,10,4,bootstrap_95pct,f6_ba75e218a2cde750,test|figure1_heter|gat|flickr|figure3_pipeline4|0.001,val|figure1_heter|gat|flickr|figure3_pipeline4|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=0.01/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,0.01,1,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,830,16,0.001,0.01,0.25,0.9,37.808871841430665,35.84424664497375,39.75778964042664,3.4773437203312048,32.893348693847656,43.61140823364258,38.157340621948244,36.37764165878296,40.05860752105713,10,4,bootstrap_95pct,f6_852eb3b89c7b7cb1,test|figure1_heter|gat|flickr|figure3_pipeline4|0.01,val|figure1_heter|gat|flickr|figure3_pipeline4|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=0.1/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,0.1,2,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,650,8,0.001,0.01,0.25,0.9,48.51108856201172,47.3441146659851,49.69904978752136,1.9696902187987895,45.459346771240234,51.58395004272461,49.36642150878906,48.29936717033386,50.51808472633362,10,1,bootstrap_95pct,f6_597cd21439f18ae1,test|figure1_heter|gat|flickr|figure3_pipeline4|0.1,val|figure1_heter|gat|flickr|figure3_pipeline4|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=1/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,1.0,3,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,430,4,0.001,0,0.5,0.9,51.019009017944335,49.62500150680542,52.54501228332519,2.4457587647164134,47.835269927978516,55.86061477661133,51.694828033447266,50.78128507614136,52.62421076774597,10,1,bootstrap_95pct,f6_10c47974686f8f07,test|figure1_heter|gat|flickr|figure3_pipeline4|1.0,val|figure1_heter|gat|flickr|figure3_pipeline4|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=2/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,2.0,4,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,395,4,0.01,0.001,0.25,0.9,49.118269729614255,47.754885063171386,50.55015951156616,2.4340784464999716,45.40654754638672,53.5374870300293,49.88912506103516,48.84873428344727,51.04553986549377,10,2,bootstrap_95pct,f6_1822edc06e2d052f,test|figure1_heter|gat|flickr|figure3_pipeline4|2.0,val|figure1_heter|gat|flickr|figure3_pipeline4|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=3/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,3.0,5,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,410,4,0.01,0.01,0.25,0.9,51.29356155395508,50.28498116493225,52.22848780632019,1.6527086037869574,48.62724685668945,53.167903900146484,52.170012664794925,51.14031332969666,53.31600070953369,10,2,bootstrap_95pct,f6_e9288dcf671731aa,test|figure1_heter|gat|flickr|figure3_pipeline4|3.0,val|figure1_heter|gat|flickr|figure3_pipeline4|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=4/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,4.0,6,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,410,4,0.01,0.01,0.25,0.9,50.56494369506836,48.996833419799806,52.15945283889771,2.708261617036513,46.77930450439453,54.11827087402344,51.59979095458984,50.211062650680546,52.99921074867249,10,1,bootstrap_95pct,f6_7ef5ff03b51b5e35,test|figure1_heter|gat|flickr|figure3_pipeline4|4.0,val|figure1_heter|gat|flickr|figure3_pipeline4|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=6/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,6.0,7,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,483,4,0.0001,0,0.25,0.5,48.1943000793457,46.59939536094665,49.76267357826233,2.846520120502147,44.03379440307617,52.587120056152344,48.94931564331055,47.45485951423645,50.48099482536316,10,4,bootstrap_95pct,f6_23d6489a08354464,test|figure1_heter|gat|flickr|figure3_pipeline4|6.0,val|figure1_heter|gat|flickr|figure3_pipeline4|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=8/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,8.0,8,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,575,8,0.01,0.001,0.25,0.9,49.11298942565918,46.82141036987305,51.24089429855347,3.6624428979831283,42.291446685791016,54.2238655090332,50.02640075683594,48.00910908699036,52.08038637161255,10,4,bootstrap_95pct,f6_baa65240e6c96312,test|figure1_heter|gat|flickr|figure3_pipeline4|8.0,val|figure1_heter|gat|flickr|figure3_pipeline4|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/gat/figure3_pipeline4.yaml/dataset=flickr/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=gat/use_nfr=true,gat,flickr,10.0,9,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,483,4,0.0001,0,0.25,0.5,48.53748779296875,46.657075843811036,50.39691168785095,3.042213936920893,43.241817474365234,53.379093170166016,49.60401382446289,47.98759344100952,51.33104630470276,10,3,bootstrap_95pct,f6_1b0075f5920bb9b5,test|figure1_heter|gat|flickr|figure3_pipeline4|10.0,val|figure1_heter|gat|flickr|figure3_pipeline4|10.0
featfree_heter_hoa_random_projected,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/manifest.csv,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,gcn,actor,0.001,0,$\mathsf{FeatFree}$,featfree,hoa,932,119,8,0.01,0.01,0.5,none,25.6473669052124,24.994603939056397,26.368551039695742,1.2393094102844553,23.842103958129883,27.842103958129883,25.663157081604005,25.094736466407774,26.226709666252134,10,1,bootstrap_95pct,f6_70c4d9c2e28ceeb4,test|featfree_heter_hoa_random_projected|gcn|actor|932,val|featfree_heter_hoa_random_projected|gcn|actor|932
featfree_heter_hoa_random_projected,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/manifest.csv,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,gcn,actor,0.01,1,$\mathsf{FeatFree}$,featfree,hoa,932,119,8,0.01,0.01,0.5,none,25.6473669052124,24.994603939056397,26.368551039695742,1.2393094102844553,23.842103958129883,27.842103958129883,25.663157081604005,25.094736466407774,26.226709666252134,10,1,bootstrap_95pct,f6_70c4d9c2e28ceeb4,test|featfree_heter_hoa_random_projected|gcn|actor|932,val|featfree_heter_hoa_random_projected|gcn|actor|932
featfree_heter_hoa_random_projected,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/manifest.csv,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,gcn,actor,0.1,2,$\mathsf{FeatFree}$,featfree,hoa,932,119,8,0.01,0.01,0.5,none,25.6473669052124,24.994603939056397,26.368551039695742,1.2393094102844553,23.842103958129883,27.842103958129883,25.663157081604005,25.094736466407774,26.226709666252134,10,1,bootstrap_95pct,f6_70c4d9c2e28ceeb4,test|featfree_heter_hoa_random_projected|gcn|actor|932,val|featfree_heter_hoa_random_projected|gcn|actor|932
featfree_heter_hoa_random_projected,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/manifest.csv,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,gcn,actor,1.0,3,$\mathsf{FeatFree}$,featfree,hoa,932,119,8,0.01,0.01,0.5,none,25.6473669052124,24.994603939056397,26.368551039695742,1.2393094102844553,23.842103958129883,27.842103958129883,25.663157081604005,25.094736466407774,26.226709666252134,10,1,bootstrap_95pct,f6_70c4d9c2e28ceeb4,test|featfree_heter_hoa_random_projected|gcn|actor|932,val|featfree_heter_hoa_random_projected|gcn|actor|932
featfree_heter_hoa_random_projected,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/manifest.csv,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,gcn,actor,2.0,4,$\mathsf{FeatFree}$,featfree,hoa,932,119,8,0.01,0.01,0.5,none,25.6473669052124,24.994603939056397,26.368551039695742,1.2393094102844553,23.842103958129883,27.842103958129883,25.663157081604005,25.094736466407774,26.226709666252134,10,1,bootstrap_95pct,f6_70c4d9c2e28ceeb4,test|featfree_heter_hoa_random_projected|gcn|actor|932,val|featfree_heter_hoa_random_projected|gcn|actor|932
featfree_heter_hoa_random_projected,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/manifest.csv,historical/rebuttal_experiments/featfree_heter/HOA/actor/gcn/random_projected.yaml/dataset=actor/feature=random_normal/feature_dim=932/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=gcn/use_nfr=false,gcn,actor,3.0,5,$\mathsf{FeatFree}$,featfree,hoa,932,119,8,0.01,0.01,0.5,none,25.6473669052124,24.994603939056397,26.368551039695742,1.2393094102844553,23.842103958129883,27.842103958129883,25.663157081604005,25.094736466407774,26.226709666252134,10,1,bootstrap_95pct,f6_70c4d9c2e28ceeb4,test|featfree_heter_hoa_random_projected|gcn|actor|932,val|featfree_heter_hoa_random_projected|gcn|actor|932
